cell_size_m,210.099
rows,216,cols,34
,,,,,,,,,7.215,6.392,9.667,5.195,10.622,11.464,1.225,1.398,1.253,-4.341,-2.222,-3.923,6.128,3.716,-4.37,4.214,12.133,13.308,14.945,,,,,,
,,,,,,,,,10.946,7.901,10.569,3.368,5.575,4.667,7.511,3.687,-0.585,-1.348,-2.719,-1.612,1.819,-5.564,-12.113,2.599,14.975,17.558,17.385,,,,,,
,,,,,,,,,12.576,10.277,9.859,4.965,8.647,9.425,2.523,1.132,4.222,-1.128,-1.809,0.342,3.506,2.019,6.226,5.945,14.23,16.672,16.071,12.509,,,,,
,,,,,,,,,15.29,12.807,9.858,14.649,15.452,16.953,8.555,6.453,0.013,-4.392,-3.397,-1.402,1.229,7.57,7.677,11.169,14.636,12.86,7.992,7.712,,,,,
,,,,,,,,,25.114,24.08,22.774,21.005,19.521,20.123,12.321,7.165,2.276,-0.72,-2.837,-2.313,1.099,7.705,6.605,10.582,14.254,10.351,6.972,8.543,,,,,
,,,,,,,,,,28.46,26.64,20.538,18.661,10.718,4.584,0.247,-2.532,-4.213,-3.022,-1.057,7.024,6.504,6.115,9.202,12.445,12.509,15.04,14.531,,,,,
,,,,,,,,,,26.811,17.684,14.789,7.853,-5.72,-6.776,-8.782,-7.832,-6.395,-5.228,-0.356,7.825,9.076,6.417,14.108,16.528,19.157,20.279,21.29,,,,,
,,,,,,,,,,16.76,15.907,6.941,-8.619,-9.709,-10.033,-8.425,-7.84,-5.741,-1.925,-1.458,3.477,14.709,12.498,14.088,19.355,22.717,21.902,28.742,,,,,
,,,,,,,,,,11.825,7.65,-5.397,-10.333,-14.515,-10.138,-10.386,-7.142,-4.929,4.317,2.537,9.244,16.187,14.457,15.823,21.482,25.173,30.093,33.524,,,,,
,,,,,,,,,,2.931,-3.769,-8.902,-13.996,-18.602,-11.24,-6.278,-4.224,4.981,11.248,7.653,10.127,15.07,10.548,11.934,18.783,22.234,34.702,39.978,,,,,
,,,,,,,,,,-5.452,-12.611,-12.324,-18.034,-16.367,-10.173,-7.659,-2.148,6.934,10.435,4.792,4.758,3.923,11.402,10.857,10.645,22.875,30.193,33.468,,,,,
,,,,,,,,,,-20.738,-20.569,-24.338,-21.296,-15.59,-8.494,-2.475,-2.092,7.628,8.293,5.718,4.143,5.583,6.711,3.958,9.431,23.79,28.849,32.761,,,,,
,,,,,,,,,,-21.838,-23.614,-27.026,-19.216,-15.819,-2.561,3.621,8.601,11.416,9.935,8.209,10.9,14.039,9.018,7.478,14.215,24.738,26.319,29.843,,,,,
,,,,,,,,,,-23.049,-21.026,-24.163,-13.923,-1.766,7.844,14.127,15.998,16.913,15.866,10.897,8.0,7.758,3.656,10.714,21.139,22.533,25.746,26.653,,,,,
,,,,,,,,,,-19.115,-17.963,-11.496,-0.996,8.201,17.536,15.504,20.08,17.522,16.644,9.29,7.316,-6.147,2.549,6.869,12.199,16.036,19.02,21.448,,,,,
,,,,,,,,,,-12.537,-8.58,4.121,10.081,18.262,22.959,25.006,26.577,21.93,17.861,11.807,6.515,-0.378,2.476,2.857,9.046,17.342,21.875,27.015,,,,,
,,,,,,,,,,-1.187,3.318,5.294,16.055,17.486,24.677,24.53,24.422,21.2,15.816,5.759,-2.996,-3.854,-3.461,3.062,16.013,21.368,22.043,23.973,,,,,
,,,,,,,,,,-6.983,-1.453,0.703,9.881,11.556,13.918,17.643,16.135,10.634,5.178,-0.869,-8.984,-9.628,-1.58,10.254,28.163,33.426,29.073,28.362,21.18,,,,
,,,,,,,,,,-10.079,-6.569,-2.533,-1.0,2.787,6.203,5.223,4.056,4.421,-0.027,-3.299,-7.678,-5.078,7.197,28.496,37.297,37.83,35.437,27.374,17.846,,,,
,,,,,,,,,,-14.882,-10.19,-6.827,-1.563,-0.612,-1.189,-1.902,0.352,3.277,0.317,-0.981,-3.501,7.504,26.525,34.811,36.878,33.044,29.356,19.286,16.113,,,,
,,,,,,,,,,-17.627,-15.541,-11.049,-7.687,-2.633,-1.827,-1.649,-0.644,3.557,1.214,1.981,3.507,14.783,24.558,31.678,27.269,25.753,20.829,13.087,1.997,,,,
,,,,,,,,,,-19.105,-14.466,-6.442,-7.705,-5.592,-4.683,-2.444,1.735,0.712,-3.217,0.453,8.444,15.122,21.141,17.903,14.648,11.684,9.012,2.168,-0.491,,,,
,,,,,,,,,,-13.218,-6.814,-3.118,-7.246,-5.067,-4.309,-3.842,-1.377,-0.37,-6.215,-4.899,3.363,9.757,7.263,5.88,9.773,5.598,2.663,-1.641,0.775,,,,
,,,,,,,,,,-2.802,0.724,2.349,-3.575,-3.282,-3.178,-4.247,-2.647,-2.586,-9.736,-4.196,2.027,5.032,4.371,3.824,1.552,1.955,1.866,-3.849,0.043,,,,
,,,,,,,,,,-1.922,-0.5,2.504,-2.907,-5.758,1.773,0.913,0.675,0.303,-4.659,-3.168,1.323,4.258,10.065,5.254,3.977,4.157,2.153,-0.879,-1.094,,,,
,,,,,,,,,,9.294,11.219,3.194,-2.499,-4.196,-0.43,2.525,4.353,1.523,-1.492,0.113,2.514,3.226,9.346,5.851,8.484,3.568,0.67,-1.043,0.48,,,,
,,,,,,,,,,13.043,15.639,1.026,-2.849,0.193,0.532,0.212,-1.417,-3.881,-0.137,-2.348,0.516,4.126,4.933,2.741,4.203,3.264,1.433,-0.712,0.517,,,,
,,,,,,,,,,,9.404,-0.552,-1.553,3.77,2.644,2.472,0.883,0.375,0.446,-2.363,0.249,3.982,9.845,8.105,0.915,0.533,-0.888,1.396,1.587,,,,
,,,,,,,,,,,4.724,1.748,7.541,8.122,5.329,4.565,2.506,2.742,7.288,9.154,8.21,7.158,8.004,3.056,5.662,6.129,-0.52,0.255,-0.788,,,,
,,,,,,,,,,,-1.399,4.349,8.56,6.557,7.032,8.775,8.383,4.688,3.996,11.434,9.33,6.524,7.524,0.198,2.66,3.427,3.374,3.424,1.637,4.906,,,
,,,,,,,,,,,-0.454,1.894,-5.93,-4.304,-0.715,1.997,2.704,5.66,7.772,3.28,1.469,-0.095,0.873,-1.884,-1.486,-2.918,-0.837,3.956,5.344,2.305,,,
,,,,,,,,,,,-2.069,-9.89,-8.809,-8.135,-8.712,-5.518,-3.775,1.288,1.863,5.771,3.466,4.549,4.259,0.334,1.094,1.026,-1.064,-0.316,-3.253,-1.248,,,
,,,,,,,,,,,-10.369,-12.17,-13.523,-16.022,-21.37,-12.914,-11.811,-2.27,6.612,8.746,10.746,11.769,6.869,1.99,4.894,1.673,-0.66,0.369,-3.852,-7.423,,,
,,,,,,,,,,,-16.81,-13.661,-14.536,-18.769,-17.905,-14.3,-17.292,-4.117,4.824,10.217,7.603,9.817,12.525,10.265,5.08,4.166,2.715,-1.373,-3.879,-3.13,,,
,,,,,,,,,,,-12.421,-15.333,-16.632,-16.472,-11.364,-11.222,-6.386,5.811,12.164,11.323,10.484,10.745,10.929,8.517,3.491,-0.704,0.2,2.574,5.18,4.037,,,
,,,,,,,,,,,-0.301,0.754,-1.265,-0.622,2.243,9.068,12.249,16.165,19.54,18.233,13.475,13.121,8.014,0.139,0.68,-0.066,-0.175,6.537,10.303,2.926,,,
,,,,,,,,,,,9.06,9.546,11.711,12.57,16.864,22.515,25.303,26.096,26.733,22.297,10.271,6.248,-1.001,-0.579,-1.987,-1.819,0.426,3.994,8.371,6.534,,,
,,,,,,,,,,,7.419,7.252,14.471,18.275,20.19,22.41,17.654,23.31,25.099,21.34,10.68,9.921,-2.819,-4.79,-4.868,-0.879,-0.071,3.629,1.797,3.906,,,
,,,,,,,,,,,9.02,8.94,9.754,13.93,16.752,10.258,13.507,21.217,20.563,17.756,13.439,2.616,-5.956,-3.292,-2.655,-2.501,-0.388,5.447,5.978,1.71,,,
,,,,,,,,,,,11.314,9.431,8.984,7.324,6.859,11.578,18.845,25.273,25.146,18.592,12.583,-1.526,-0.995,-1.021,-3.432,-6.214,-1.322,0.383,1.027,-9.578,,,
,,,,,,,,,,,14.878,13.919,11.664,6.825,3.858,6.542,11.99,16.793,20.636,12.537,2.594,-6.295,-3.994,-4.799,-5.07,-4.642,3.883,3.414,1.695,-3.483,,,
,,,,,,,,,,,,11.338,10.736,5.123,4.258,4.828,6.071,7.657,6.442,-0.172,-2.981,-4.523,-3.482,-3.398,-5.263,3.255,7.836,4.826,4.744,5.092,,,
,,,,,,,,,,,,-0.218,0.767,2.55,3.316,5.396,4.965,4.405,0.772,-8.195,-7.811,-5.218,-4.823,-8.571,-5.726,2.328,4.413,10.045,11.728,6.548,5.019,,
,,,,,,,,,,,,-5.799,-5.202,-7.763,-1.099,6.058,3.644,3.032,-2.251,-5.836,-6.979,-5.203,-13.862,-8.243,-5.342,0.331,2.413,3.183,-2.006,0.153,3.673,,
,,,,,,,,,,,,-10.327,-9.432,-5.541,-0.373,3.132,2.665,0.597,0.166,-1.149,-3.901,-8.316,-9.548,-5.951,1.92,3.585,8.363,8.936,1.316,3.075,4.622,,
,,,,,,,,,,,,-10.111,-7.584,-7.803,-5.657,-3.247,-3.835,-1.747,-7.916,-4.274,-4.838,-5.923,-5.365,2.926,1.408,2.419,9.631,9.172,3.709,8.996,5.062,,
,,,,,,,,,,,,-10.502,-11.865,-6.486,-4.167,-3.426,-5.248,-1.502,-2.286,-3.498,-0.324,-0.364,0.34,2.336,0.747,1.42,6.292,0.984,4.702,4.658,7.619,,
,,,,,,,,,,,,-8.964,-8.218,-4.927,-6.966,-7.93,-5.561,0.986,-2.305,-2.68,3.556,1.221,-1.376,3.661,-0.762,-5.758,-2.849,-6.704,3.636,6.146,3.131,,
,,,,,,,,,,,,-7.663,-3.23,-6.486,-6.643,-8.286,-6.14,-2.827,0.225,1.672,3.198,-1.962,-2.248,2.175,-9.037,-8.886,-7.617,-3.347,2.962,4.795,2.625,,
,,,,,,,,,,,,-2.847,-1.335,-4.228,-7.374,-7.007,-6.198,-2.784,-0.881,-10.91,-0.23,-1.622,-3.88,-7.791,-9.789,-9.093,-4.005,-2.334,1.226,1.973,6.706,,
,,,,,,,,,,,,-4.16,-0.148,0.969,-3.154,-5.317,-5.013,-3.586,-7.626,-9.653,-2.964,-2.712,-8.521,-9.002,-10.494,-9.378,-5.131,-2.389,0.847,2.95,8.126,,
,,,,,,,,,,,,-0.822,-1.592,2.368,-3.696,-0.817,-0.773,0.253,-2.569,-2.799,4.927,-4.395,-5.924,-2.932,-6.017,2.786,5.253,8.02,11.705,13.591,13.164,,
,,,,,,,,,,,,,2.956,4.238,2.419,3.078,5.017,8.71,7.82,7.227,3.187,-0.633,1.306,3.312,6.343,10.704,12.106,16.528,18.662,25.124,22.284,,
,,,,,,,,,,,,,5.163,6.403,3.018,5.553,7.857,10.585,12.17,11.031,8.812,9.273,8.085,10.428,14.903,19.404,20.578,23.306,26.054,25.126,27.311,,
,,,,,,,,,,,,,-0.04,-1.676,-3.691,2.334,7.463,10.606,13.877,12.672,12.627,14.11,13.733,14.882,14.582,20.215,23.318,27.954,29.342,30.533,30.79,,
,,,,,,,,,,,,,4.23,5.071,5.348,7.066,8.905,10.866,12.33,12.331,13.863,13.873,14.841,16.889,21.812,25.309,28.396,28.825,31.406,32.026,34.102,32.214,
,,,,,,,,,,,,,12.705,10.442,13.325,10.856,11.467,13.213,14.414,14.882,18.244,17.032,15.719,22.372,24.862,29.721,33.572,32.725,32.106,35.136,36.899,33.369,
,,,,,,,,,,,,,12.517,9.723,13.292,15.381,14.541,18.752,20.238,21.652,20.941,20.781,19.871,21.935,27.736,33.647,34.55,33.15,36.978,39.155,35.519,25.676,
,,,,,,,,,,,,,16.263,16.123,12.872,13.943,17.55,21.108,19.869,20.466,21.334,16.132,22.32,20.579,26.604,33.454,33.787,34.584,36.161,35.515,29.856,21.464,
,,,,,,,,,,,,,12.534,12.076,12.516,14.61,16.563,18.755,15.588,18.422,21.197,15.805,18.48,22.539,28.963,32.383,34.755,34.0,35.323,30.803,23.264,19.504,
,,,,,,,,,,,,,17.015,15.442,16.191,18.773,20.706,20.921,24.356,21.601,26.297,18.883,22.491,25.951,25.166,30.131,29.963,27.544,28.053,27.059,21.805,17.364,
,,,,,,,,,,,,,14.33,14.898,19.944,21.663,25.362,26.8,24.628,24.553,20.949,20.565,27.383,24.894,24.107,26.33,26.328,26.481,28.106,21.647,19.512,19.781,
,,,,,,,,,,,,,,18.542,23.056,25.001,25.973,28.67,24.999,25.466,24.722,22.858,22.842,19.956,22.326,25.94,27.651,25.883,25.993,21.797,13.355,13.504,
,,,,,,,,,,,,,,21.111,24.874,24.236,25.715,26.54,22.849,23.272,19.276,16.988,22.774,24.613,25.944,25.12,23.308,21.327,21.911,18.201,12.549,11.968,
,,,,,,,,,,,,,,26.327,28.667,29.232,29.416,26.664,22.174,19.292,15.977,19.966,25.919,30.185,28.834,29.476,24.02,21.707,17.785,15.187,11.633,9.657,
,,,,,,,,,,,,,,28.36,32.122,32.689,31.907,25.865,21.216,19.207,20.384,23.311,23.479,31.331,30.34,27.014,23.487,22.718,14.967,10.207,10.814,9.644,
,,,,,,,,,,,,,,26.008,31.811,31.695,27.172,20.338,18.011,18.052,23.102,29.235,26.647,29.967,29.472,27.511,21.542,17.216,11.652,9.72,10.179,8.174,
,,,,,,,,,,,,,,24.477,26.623,28.354,24.592,20.583,8.58,15.533,20.033,21.893,25.233,25.832,23.045,15.423,10.664,5.494,13.509,7.0,8.317,7.799,
,,,,,,,,,,,,,,20.523,20.407,20.821,17.427,9.554,8.689,13.306,17.698,18.481,20.053,19.186,13.435,12.198,6.385,3.301,3.61,6.062,7.052,9.429,
,,,,,,,,,,,,,,,15.946,13.76,14.793,7.323,5.121,6.932,7.874,11.518,9.791,9.476,5.592,3.716,2.157,2.449,3.865,2.791,4.558,6.698,
,,,,,,,,,,,,,,,7.179,8.341,4.479,4.778,7.352,7.521,5.223,5.761,4.649,4.668,5.176,2.966,-2.54,1.261,0.869,3.512,2.638,-3.858,-13.507
,,,,,,,,,,,,,,,4.837,4.607,5.672,4.126,2.722,6.511,4.721,4.0,3.033,3.967,3.441,-0.788,-0.086,2.283,2.303,-4.338,-6.049,-12.754,-18.42
,,,,,,,,,,,,,,,3.473,3.193,5.39,2.944,2.815,1.554,1.992,5.23,1.444,1.856,3.352,-0.458,2.005,-0.2,-7.164,-6.139,-7.406,-12.299,-11.53
,,,,,,,,,,,,,,,-0.12,0.422,0.516,2.141,2.966,-0.948,1.805,4.762,3.408,3.835,3.282,1.88,1.77,-1.414,-6.357,0.059,2.352,9.133,10.741
,,,,,,,,,,,,,,,-3.144,-2.01,0.137,1.397,-2.129,-0.249,3.787,0.528,-0.139,1.966,5.335,5.274,1.521,1.731,2.318,7.115,7.696,7.247,6.45
,,,,,,,,,,,,,,,1.793,1.23,1.901,1.752,2.583,1.249,2.621,0.67,3.03,2.882,5.028,2.286,2.185,10.529,9.702,3.653,3.554,8.701,16.039
,,,,,,,,,,,,,,,6.721,4.442,3.126,4.03,5.777,2.758,2.787,4.331,-0.477,3.573,-1.479,-2.48,-2.272,5.778,3.01,3.928,13.477,18.608,14.208
,,,,,,,,,,,,,,,6.172,8.844,9.082,8.092,3.877,0.991,-0.754,1.108,-0.794,-4.067,-5.441,-7.439,-8.035,1.052,3.874,11.374,17.686,20.443,18.854
,,,,,,,,,,,,,,,5.385,6.495,5.674,1.948,-4.4,-7.366,-6.585,0.216,-10.803,-15.623,-15.993,-12.884,-12.63,-2.705,5.525,11.705,14.235,19.228,17.803
